"","Month","Year","LocalityName","Region","Years_Since_Exclosure","Composite_Albedo_Diff","Species","Albedo_Diff"
"511.2",7,2011,"notodden5","telemark",2,-0.000172230832019116,"Pine",3.62699266368283e-05
"512",8,2011,"notodden5","telemark",2,-0.000172230832023751,"Spruce",-0.000133152749222681
"512.1",8,2011,"notodden5","telemark",2,-0.000172230832023751,"Birch",7.96628275837041e-05
"512.2",8,2011,"notodden5","telemark",2,-0.000172230832023751,"Pine",3.62699266368005e-05
"513",9,2011,"notodden5","telemark",2,-0.000172230833169834,"Spruce",-0.000133152749222709
"513.1",9,2011,"notodden5","telemark",2,-0.000172230833169834,"Birch",7.96628275837041e-05
"513.2",9,2011,"notodden5","telemark",2,-0.000172230833169834,"Pine",3.62699266368005e-05
"514",10,2011,"notodden5","telemark",2,-0.000172225659477471,"Spruce",-0.000133152749222681
"514.1",10,2011,"notodden5","telemark",2,-0.000172225659477471,"Birch",7.96628275836764e-05
"514.2",10,2011,"notodden5","telemark",2,-0.000172225659477471,"Pine",3.62699266368005e-05
"515",11,2011,"notodden5","telemark",2,-0.000175300180626697,"Spruce",-0.000133232482691786
"515.1",11,2011,"notodden5","telemark",2,-0.000175300180626697,"Birch",7.96801755676702e-05
"515.2",11,2011,"notodden5","telemark",2,-0.000175300180626697,"Pine",3.62857227305113e-05
"516",12,2011,"notodden5","telemark",2,-0.000576822489071871,"Spruce",-0.000245091477624804
"516.1",12,2011,"notodden5","telemark",2,-0.000576822489071871,"Birch",0.000107534180996627
"516.2",12,2011,"notodden5","telemark",2,-0.000576822489071871,"Pine",5.97464714267026e-05
"517",1,2011,"notodden6","telemark",2,0.0478713366922301,"Spruce",0.000304174085103526
"517.1",1,2011,"notodden6","telemark",2,0.0478713366922301,"Birch",-8.9659649529672e-05
"517.2",1,2011,"notodden6","telemark",2,0.0478713366922301,"Pine",0.00227393539351595
"518",2,2011,"notodden6","telemark",2,0.048933158872074,"Spruce",0.000347086754964976
"518.1",2,2011,"notodden6","telemark",2,0.048933158872074,"Birch",-0.000104496124840314
"518.2",2,2011,"notodden6","telemark",2,0.048933158872074,"Pine",0.00264258779352466
"519",3,2011,"notodden6","telemark",2,0.0487022229596619,"Spruce",0.000359088279699493
"519.1",3,2011,"notodden6","telemark",2,0.0487022229596619,"Birch",-0.000109809840595332
"519.2",3,2011,"notodden6","telemark",2,0.0487022229596619,"Pine",0.00275732976246468
"520",4,2011,"notodden6","telemark",2,0.0158843966929341,"Spruce",0.000167360654620474
"520.1",4,2011,"notodden6","telemark",2,0.0158843966929341,"Birch",-5.95448492326789e-05
"520.2",4,2011,"notodden6","telemark",2,0.0158843966929341,"Pine",0.00130703567994891
"521",5,2011,"notodden6","telemark",2,0.015303021686744,"Spruce",0.000122455690657969
"521.1",5,2011,"notodden6","telemark",2,0.015303021686744,"Birch",-5.2202405424806e-05
"521.2",5,2011,"notodden6","telemark",2,0.015303021686744,"Pine",0.00102687522537753
"522",6,2011,"notodden6","telemark",2,0.0153030221046806,"Spruce",0.000122455690657969
"522.1",6,2011,"notodden6","telemark",2,0.0153030221046806,"Birch",-5.22024054248338e-05
"522.2",6,2011,"notodden6","telemark",2,0.0153030221046806,"Pine",0.00102687522537756
"523",7,2011,"notodden6","telemark",2,0.0153030221046928,"Spruce",0.000122455690657941
"523.1",7,2011,"notodden6","telemark",2,0.0153030221046928,"Birch",-5.22024054248338e-05
"523.2",7,2011,"notodden6","telemark",2,0.0153030221046928,"Pine",0.00102687522537753
"524",8,2011,"notodden6","telemark",2,0.0153030221046759,"Spruce",0.000122455690657941
"524.1",8,2011,"notodden6","telemark",2,0.0153030221046759,"Birch",-5.22024054248338e-05
"524.2",8,2011,"notodden6","telemark",2,0.0153030221046759,"Pine",0.00102687522537756
"525",9,2011,"notodden6","telemark",2,0.0153030220985944,"Spruce",0.000122455690657941
"525.1",9,2011,"notodden6","telemark",2,0.0153030220985944,"Birch",-5.22024054248338e-05
"525.2",9,2011,"notodden6","telemark",2,0.0153030220985944,"Pine",0.00102687522537756
"526",10,2011,"notodden6","telemark",2,0.0153029131361296,"Spruce",0.000122455690657969
"526.1",10,2011,"notodden6","telemark",2,0.0153029131361296,"Birch",-5.22024054248338e-05
"526.2",10,2011,"notodden6","telemark",2,0.0153029131361296,"Pine",0.00102687522537756
"527",11,2011,"notodden6","telemark",2,0.0153063903976098,"Spruce",0.000122591856142995
"527.1",11,2011,"notodden6","telemark",2,0.0153063903976098,"Birch",-5.22235165680007e-05
"527.2",11,2011,"notodden6","telemark",2,0.0153063903976098,"Pine",0.00102770570937877
"528",12,2011,"notodden6","telemark",2,0.0295020244377764,"Spruce",0.000205971389104609
"528.1",12,2011,"notodden6","telemark",2,0.0295020244377764,"Birch",-6.65918935502385e-05
"528.2",12,2011,"notodden6","telemark",2,0.0295020244377764,"Pine",0.00155954861922186
"529",1,2010,"bratsberg","trondelag",2,-0.000436749749383181,"Spruce",0.00309765475250467
"529.1",1,2010,"bratsberg","trondelag",2,-0.000436749749383181,"Birch",-0.000529130057265403
"529.2",1,2010,"bratsberg","trondelag",2,-0.000436749749383181,"Pine",2.98254083492266e-05
"530",2,2010,"bratsberg","trondelag",2,-0.000472969672857315,"Spruce",0.00415907385148301
"530.1",2,2010,"bratsberg","trondelag",2,-0.000472969672857315,"Birch",-0.00066937698438807
"530.2",2,2010,"bratsberg","trondelag",2,-0.000472969672857315,"Pine",3.98634195794556e-05
"531",3,2010,"bratsberg","trondelag",2,-0.000546898371024562,"Spruce",0.00458793931837054
"531.1",3,2010,"bratsberg","trondelag",2,-0.000546898371024562,"Birch",-0.000745135826084042
"531.2",3,2010,"bratsberg","trondelag",2,-0.000546898371024562,"Pine",4.44600753209401e-05
"532",4,2010,"bratsberg","trondelag",2,-0.000400691825309885,"Spruce",0.00237222942830098
"532.1",4,2010,"bratsberg","trondelag",2,-0.000400691825309885,"Birch",-0.000454146926468141
"532.2",4,2010,"bratsberg","trondelag",2,-0.000400691825309885,"Pine",2.36442714684482e-05
"533",5,2010,"bratsberg","trondelag",2,-0.000340218369967504,"Spruce",0.00169397432109847
"533.1",5,2010,"bratsberg","trondelag",2,-0.000340218369967504,"Birch",-0.000393179063113397
"533.2",5,2010,"bratsberg","trondelag",2,-0.000340218369967504,"Pine",1.82002451041829e-05
"534",6,2010,"bratsberg","trondelag",2,-0.000339425407474309,"Spruce",0.0016865802716729
"534.1",6,2010,"bratsberg","trondelag",2,-0.000339425407474309,"Birch",-0.000392552881041452
"534.2",6,2010,"bratsberg","trondelag",2,-0.000339425407474309,"Pine",1.81423851131624e-05
"535",7,2010,"bratsberg","trondelag",2,-0.000339425407589022,"Spruce",0.00168658027167295
"535.1",7,2010,"bratsberg","trondelag",2,-0.000339425407589022,"Birch",-0.00039255288104148
"535.2",7,2010,"bratsberg","trondelag",2,-0.000339425407589022,"Pine",1.81423851131624e-05
"536",8,2010,"bratsberg","trondelag",2,-0.000339425407589022,"Spruce",0.00168658027167293
"536.1",8,2010,"bratsberg","trondelag",2,-0.000339425407589022,"Birch",-0.000392552881041508
"536.2",8,2010,"bratsberg","trondelag",2,-0.000339425407589022,"Pine",1.81423851131624e-05
"537",9,2010,"bratsberg","trondelag",2,-0.000339425407237776,"Spruce",0.00168658027167293
"537.1",9,2010,"bratsberg","trondelag",2,-0.000339425407237776,"Birch",-0.000392552881041508
"537.2",9,2010,"bratsberg","trondelag",2,-0.000339425407237776,"Pine",1.81423851131624e-05
"538",10,2010,"bratsberg","trondelag",2,-0.000342253621248179,"Spruce",0.00171302293669576
"538.1",10,2010,"bratsberg","trondelag",2,-0.000342253621248179,"Birch",-0.000394795701973261
"538.2",10,2010,"bratsberg","trondelag",2,-0.000342253621248179,"Pine",1.83494415680885e-05
"539",11,2010,"bratsberg","trondelag",2,-0.000387325447516518,"Spruce",0.00248727387489617
"539.1",11,2010,"bratsberg","trondelag",2,-0.000387325447516518,"Birch",-0.000465271709620574
"539.2",11,2010,"bratsberg","trondelag",2,-0.000387325447516518,"Pine",2.45971736583805e-05
"540",12,2010,"bratsberg","trondelag",2,-0.000414576474374984,"Spruce",0.00361724726034784
"540.1",12,2010,"bratsberg","trondelag",2,-0.000414576474374984,"Birch",-0.000591784980857435
"540.2",12,2010,"bratsberg","trondelag",2,-0.000414576474374984,"Pine",3.45551595470894e-05
"541",1,2010,"hi_tydal","trondelag",2,-0.0129948589816459,"Spruce",-0.00198467500722177
"541.1",1,2010,"hi_tydal","trondelag",2,-0.0129948589816459,"Birch",-0.00111156274625113
"541.2",1,2010,"hi_tydal","trondelag",2,-0.0129948589816459,"Pine",-4.24950200582641e-05
"542",2,2010,"hi_tydal","trondelag",2,-0.0130809660205807,"Spruce",-0.00248130484947306
"542.1",2,2010,"hi_tydal","trondelag",2,-0.0130809660205807,"Birch",-0.00139062413003815
"542.2",2,2010,"hi_tydal","trondelag",2,-0.0130809660205807,"Pine",-5.40184159368851e-05
"543",3,2010,"hi_tydal","trondelag",2,-0.0133525751607682,"Spruce",-0.00266690169308542
"543.1",3,2010,"hi_tydal","trondelag",2,-0.0133525751607682,"Birch",-0.00154028653996607
"543.2",3,2010,"hi_tydal","trondelag",2,-0.0133525751607682,"Pine",-5.90510873096917e-05
"544",4,2010,"hi_tydal","trondelag",2,-0.00805952647232061,"Spruce",-0.00181616384688305
"544.1",4,2010,"hi_tydal","trondelag",2,-0.00805952647232061,"Birch",-0.00103752312961319
"544.2",4,2010,"hi_tydal","trondelag",2,-0.00805952647232061,"Pine",-3.89701655060248e-05
"545",5,2010,"hi_tydal","trondelag",2,-0.00347372264153009,"Spruce",-0.000921607311231032
"545.1",5,2010,"hi_tydal","trondelag",2,-0.00347372264153009,"Birch",-0.000727668662568348
"545.2",5,2010,"hi_tydal","trondelag",2,-0.00347372264153009,"Pine",-2.20915845348946e-05
"546",6,2010,"hi_tydal","trondelag",2,-0.00355215654844393,"Spruce",-0.000901188111805118
"546.1",6,2010,"hi_tydal","trondelag",2,-0.00355215654844393,"Birch",-0.000721703854050487
"546.2",6,2010,"hi_tydal","trondelag",2,-0.00355215654844393,"Pine",-2.17329790725695e-05
"547",7,2010,"hi_tydal","trondelag",2,-0.00355215656433575,"Spruce",-0.000901188111805118
"547.1",7,2010,"hi_tydal","trondelag",2,-0.00355215656433575,"Birch",-0.000721703854050459
"547.2",7,2010,"hi_tydal","trondelag",2,-0.00355215656433575,"Pine",-2.17329790725695e-05
"548",8,2010,"hi_tydal","trondelag",2,-0.00355215656432911,"Spruce",-0.000901188111805118
"548.1",8,2010,"hi_tydal","trondelag",2,-0.00355215656432911,"Birch",-0.000721703854050487
"548.2",8,2010,"hi_tydal","trondelag",2,-0.00355215656432911,"Pine",-2.17329790725695e-05
"549",9,2010,"hi_tydal","trondelag",2,-0.00355215624808539,"Spruce",-0.000901188111805146
"549.1",9,2010,"hi_tydal","trondelag",2,-0.00355215624808539,"Birch",-0.000721703854050487
"549.2",9,2010,"hi_tydal","trondelag",2,-0.00355215624808539,"Pine",-2.17329790725695e-05
"550",10,2010,"hi_tydal","trondelag",2,-0.00341796463724067,"Spruce",-0.000936626435367072
"550.1",10,2010,"hi_tydal","trondelag",2,-0.00341796463724067,"Birch",-0.00073207981197429
"550.2",10,2010,"hi_tydal","trondelag",2,-0.00341796463724067,"Pine",-2.23559652325067e-05
"551",11,2010,"hi_tydal","trondelag",2,-0.00583788435365562,"Spruce",-0.00121271115211768
"551.1",11,2010,"hi_tydal","trondelag",2,-0.00583788435365562,"Birch",-0.000817083215214121
"551.2",11,2010,"hi_tydal","trondelag",2,-0.00583788435365562,"Pine",-2.73146990020789e-05
"552",12,2010,"hi_tydal","trondelag",2,-0.010814420189656,"Spruce",-0.00180943354515145
"552.1",12,2010,"hi_tydal","trondelag",2,-0.010814420189656,"Birch",-0.00103470919334181
"552.2",12,2010,"hi_tydal","trondelag",2,-0.010814420189656,"Pine",-3.88323332682905e-05
"553",1,2010,"malvik","trondelag",2,-0.0368316005776096,"Spruce",0.00293647593221136
"553.1",1,2010,"malvik","trondelag",2,-0.0368316005776096,"Birch",-0.000204984875605885
"553.2",1,2010,"malvik","trondelag",2,-0.0368316005776096,"Pine",-0.000475542772060578
"554",2,2010,"malvik","trondelag",2,-0.0456038506479122,"Spruce",0.0039877837927616
"554.1",2,2010,"malvik","trondelag",2,-0.0456038506479122,"Birch",-0.000257769911453765
"554.2",2,2010,"malvik","trondelag",2,-0.0456038506479122,"Pine",-0.000638209959794855
"555",3,2010,"malvik","trondelag",2,-0.0472862913444314,"Spruce",0.00433242126705646
"555.1",3,2010,"malvik","trondelag",2,-0.0472862913444314,"Birch",-0.000279770184513861
"555.2",3,2010,"malvik","trondelag",2,-0.0472862913444314,"Pine",-0.000697361377417716
"556",4,2010,"malvik","trondelag",2,-0.0206556931275769,"Spruce",0.00214422390936359
"556.1",4,2010,"malvik","trondelag",2,-0.0206556931275769,"Birch",-0.000173496685571095
"556.2",4,2010,"malvik","trondelag",2,-0.0206556931275769,"Pine",-0.000364560200004777
"557",5,2010,"malvik","trondelag",2,-0.0182259995229279,"Spruce",0.00169615276222712
"557.1",5,2010,"malvik","trondelag",2,-0.0182259995229279,"Birch",-0.000157684278374204
"557.2",5,2010,"malvik","trondelag",2,-0.0182259995229279,"Pine",-0.000304897465988718
"558",6,2010,"malvik","trondelag",2,-0.0181737286166147,"Spruce",0.00168694520888074
"558.1",6,2010,"malvik","trondelag",2,-0.0181737286166147,"Birch",-0.000157371698696729
"558.2",6,2010,"malvik","trondelag",2,-0.0181737286166147,"Pine",-0.000303691564186692
"559",7,2010,"malvik","trondelag",2,-0.0181737287324611,"Spruce",0.00168694520888071
"559.1",7,2010,"malvik","trondelag",2,-0.0181737287324611,"Birch",-0.000157371698696729
"559.2",7,2010,"malvik","trondelag",2,-0.0181737287324611,"Pine",-0.000303691564186692
"560",8,2010,"malvik","trondelag",2,-0.018173728732443,"Spruce",0.00168694520888074
"560.1",8,2010,"malvik","trondelag",2,-0.018173728732443,"Birch",-0.000157371698696729
"560.2",8,2010,"malvik","trondelag",2,-0.018173728732443,"Pine",-0.000303691564186664
"561",9,2010,"malvik","trondelag",2,-0.018173728409535,"Spruce",0.00168694520888071
"561.1",9,2010,"malvik","trondelag",2,-0.018173728409535,"Birch",-0.000157371698696729
"561.2",9,2010,"malvik","trondelag",2,-0.018173728409535,"Pine",-0.000303691564186664
"562",10,2010,"malvik","trondelag",2,-0.0182613114369761,"Spruce",0.0017024182875405
"562.1",10,2010,"malvik","trondelag",2,-0.0182613114369761,"Birch",-0.000157897248309613
"562.2",10,2010,"malvik","trondelag",2,-0.0182613114369761,"Pine",-0.000305718494941792
"563",11,2010,"malvik","trondelag",2,-0.0306534253338719,"Spruce",0.00251254587060301
"563.1",11,2010,"malvik","trondelag",2,-0.0306534253338719,"Birch",-0.000187496345501525
"563.2",11,2010,"malvik","trondelag",2,-0.0306534253338719,"Pine",-0.000415189777704272
"564",12,2010,"malvik","trondelag",2,-0.0428026790840437,"Spruce",0.003443814331129
"564.1",12,2010,"malvik","trondelag",2,-0.0428026790840437,"Birch",-0.000228404071565713
"564.2",12,2010,"malvik","trondelag",2,-0.0428026790840437,"Pine",-0.000551327746192154
"565",1,2010,"namdalseid_1kub","trondelag",2,-0.0062747938792197,"Spruce",-0.0140160193826715
"565.1",1,2010,"namdalseid_1kub","trondelag",2,-0.0062747938792197,"Birch",0.00208006692093421
"565.2",1,2010,"namdalseid_1kub","trondelag",2,-0.0062747938792197,"Pine",0
"566",2,2010,"namdalseid_1kub","trondelag",2,-0.00603765638974418,"Spruce",-0.0160963194971178
"566.1",2,2010,"namdalseid_1kub","trondelag",2,-0.00603765638974418,"Birch",0.00251597477752097
"566.2",2,2010,"namdalseid_1kub","trondelag",2,-0.00603765638974418,"Pine",0
"567",3,2010,"namdalseid_1kub","trondelag",2,-0.00642428994083288,"Spruce",-0.0167824885287161
"567.1",3,2010,"namdalseid_1kub","trondelag",2,-0.00642428994083288,"Birch",0.0027375991646954
"567.2",3,2010,"namdalseid_1kub","trondelag",2,-0.00642428994083288,"Pine",0
"568",4,2010,"namdalseid_1kub","trondelag",2,-0.00455609853602346,"Spruce",-0.0115094267168617
"568.1",4,2010,"namdalseid_1kub","trondelag",2,-0.00455609853602346,"Birch",0.00172898951798595
"568.2",4,2010,"namdalseid_1kub","trondelag",2,-0.00455609853602346,"Pine",0
"569",5,2010,"namdalseid_1kub","trondelag",2,-0.000685863082301341,"Spruce",-0.00534515808314873
"569.1",5,2010,"namdalseid_1kub","trondelag",2,-0.000685863082301341,"Birch",0.00114262575870006
"569.2",5,2010,"namdalseid_1kub","trondelag",2,-0.000685863082301341,"Pine",0
"570",6,2010,"namdalseid_1kub","trondelag",2,-0.000690705310570694,"Spruce",-0.00533808855780257
"570.1",6,2010,"namdalseid_1kub","trondelag",2,-0.000690705310570694,"Birch",0.0011420756543116
"570.2",6,2010,"namdalseid_1kub","trondelag",2,-0.000690705310570694,"Pine",0
"571",7,2010,"namdalseid_1kub","trondelag",2,-0.000690705311328255,"Spruce",-0.00533808855780257
"571.1",7,2010,"namdalseid_1kub","trondelag",2,-0.000690705311328255,"Birch",0.00114207565431157
"571.2",7,2010,"namdalseid_1kub","trondelag",2,-0.000690705311328255,"Pine",0
"572",8,2010,"namdalseid_1kub","trondelag",2,-0.000690705311328255,"Spruce",-0.0053380885578026
"572.1",8,2010,"namdalseid_1kub","trondelag",2,-0.000690705311328255,"Birch",0.00114207565431157
"572.2",8,2010,"namdalseid_1kub","trondelag",2,-0.000690705311328255,"Pine",0
"573",9,2010,"namdalseid_1kub","trondelag",2,-0.000690705309616235,"Spruce",-0.0053380885578026
"573.1",9,2010,"namdalseid_1kub","trondelag",2,-0.000690705309616235,"Birch",0.0011420756543116
"573.2",9,2010,"namdalseid_1kub","trondelag",2,-0.000690705309616235,"Pine",0
"574",10,2010,"namdalseid_1kub","trondelag",2,-0.000476971697885492,"Spruce",-0.00566691604262234
"574.1",10,2010,"namdalseid_1kub","trondelag",2,-0.000476971697885492,"Birch",0.0011678762885903
"574.2",10,2010,"namdalseid_1kub","trondelag",2,-0.000476971697885492,"Pine",0
"575",11,2010,"namdalseid_1kub","trondelag",2,-0.00181357494090678,"Spruce",-0.0070895785961809
"575.1",11,2010,"namdalseid_1kub","trondelag",2,-0.00181357494090678,"Birch",0.0012849533675322
"575.2",11,2010,"namdalseid_1kub","trondelag",2,-0.00181357494090678,"Pine",0
"576",12,2010,"namdalseid_1kub","trondelag",2,-0.00559777971706854,"Spruce",-0.0109900456138169
"576.1",12,2010,"namdalseid_1kub","trondelag",2,-0.00559777971706854,"Birch",0.0016681113226476
"576.2",12,2010,"namdalseid_1kub","trondelag",2,-0.00559777971706854,"Pine",0
"577",1,2010,"nsb_verdal","trondelag",2,0.0209980212238667,"Spruce",0.00225787477282735
"577.1",1,2010,"nsb_verdal","trondelag",2,0.0209980212238667,"Birch",0.000197919444476058
"577.2",1,2010,"nsb_verdal","trondelag",2,0.0209980212238667,"Pine",0.000124307291187287
"578",2,2010,"nsb_verdal","trondelag",2,0.033033918854256,"Spruce",0.0029193936290739
"578.1",2,2010,"nsb_verdal","trondelag",2,0.033033918854256,"Birch",0.000238064500074575
"578.2",2,2010,"nsb_verdal","trondelag",2,0.033033918854256,"Pine",0.000158563862237837
"579",3,2010,"nsb_verdal","trondelag",2,0.0335327135332039,"Spruce",0.00304586883993163
"579.1",3,2010,"nsb_verdal","trondelag",2,0.0335327135332039,"Birch",0.000247033981281009
"579.2",3,2010,"nsb_verdal","trondelag",2,0.0335327135332039,"Pine",0.000165569599318793
"580",4,2010,"nsb_verdal","trondelag",2,0.0103659312978504,"Spruce",0.00141566732897025
"580.1",4,2010,"nsb_verdal","trondelag",2,0.0103659312978504,"Birch",0.000157233121335615
"580.2",4,2010,"nsb_verdal","trondelag",2,0.0103659312978504,"Pine",8.47505510367941e-05
"581",5,2010,"nsb_verdal","trondelag",2,0.0105262767999885,"Spruce",0.00130532364624156
"581.1",5,2010,"nsb_verdal","trondelag",2,0.0105262767999885,"Birch",0.000152484168006201
"581.2",5,2010,"nsb_verdal","trondelag",2,0.0105262767999885,"Pine",7.98160087845112e-05
"582",6,2010,"nsb_verdal","trondelag",2,0.0105297330854712,"Spruce",0.00130338180710496
"582.1",6,2010,"nsb_verdal","trondelag",2,0.0105297330854712,"Birch",0.000152401585769651
"582.2",6,2010,"nsb_verdal","trondelag",2,0.0105297330854712,"Pine",7.97296122403424e-05
